Sample,90_min_after_cold_stress,90_min_after_oxy_stress
eco_gcs1_t09101,0.007240199,0.00362594
eco_gcs1_t12101,3.41E-05,0.000787044
eco_gcs1_t07005,0.08168211,0.112657822
eco_gcs1_t09975,0.000307883,0.000342077
eco_gcs1_t10461,0.000481881,0.001106799
eco_gcs1_t03525,0.000591224,0.000782636
eco_gcs1_t08123,7.40699E-06,0.000374512
eco_gcs1_t06964,0.002318906,0.001641837
eco_gcs1_t01575,0.000357207,0.000818699
eco_gcs1_t10763,2.06082E-05,0.00020701
eco_gcs1_t07759,0.00195847,0.001815675
eco_gcs1_t04549,8.70593E-06,5.5518E-05
eco_gcs1_t10611,0.00051878,0.000438286
eco_gcs1_t06892,0.000253237,0.000632934
eco_gcs1_t05438,4.74087E-05,0.00011037
eco_gcs1_t12153,3.0149E-05,0.000334073
eco_gcs1_t08968,2.58284E-05,0.000326011
eco_gcs1_t06981,0.000299279,0.000419434
eco_gcs1_t11673,0.000743377,0.000918343
eco_gcs1_t04625,2.59258E-05,0.000794678
eco_gcs1_t02478,0.000811696,0.000452412
eco_gcs1_t00904,0.007096705,0.001667243
eco_gcs1_t01459,0.000261672,0.000501618
eco_gcs1_t11715,1.3654E-05,0.00012589
eco_gcs1_t09241,2.09858E-05,0.000285294
eco_gcs1_t09243,1.51106E-05,0.000109927
eco_gcs1_t11091,1.91989E-05,0.000313706
eco_gcs1_t08292,3.78038E-05,0.000202795
eco_gcs1_t05594,2.87343E-05,0.000126454
eco_gcs1_t07140,4.10137E-06,0.000123814
eco_gcs1_t06356,1.11699E-05,7.59284E-05
eco_gcs1_t09847,0.000625839,0.005491242
eco_gcs1_t12209,0.001577819,0.000988079
eco_gcs1_t10820,0.001828042,0.000768413
eco_gcs1_t06565,7.27219E-05,0.000395285
eco_gcs1_t05143,7.34231E-05,0.000389028
eco_gcs1_t08526,2.14477E-05,0.000289518
eco_gcs1_t07091,1.53669E-05,0.000106999
eco_gcs1_t08747,2.0967E-05,0.000180133
eco_gcs1_t10432,0.000369228,0.000806076
eco_gcs1_t12274,0.000936895,0.001827849
eco_gcs1_t06111,0.000274508,0.00037949
eco_gcs1_t08555,0.000577471,0.001873708
eco_gcs1_t01091,0.014517357,0.001234991
eco_gcs1_t11492,0.006761092,0.003443219
eco_gcs1_t05614,0.001581415,0.000592672
eco_gcs1_t08623,0.007415685,0.042467249
eco_gcs1_t01244,4.07495E-06,4.63067E-05
eco_gcs1_t02926,0.000105054,0.005808885
eco_gcs1_t00668,1.6967E-05,0.000203082
eco_gcs1_t00606,5.07978E-05,0.000236716
eco_gcs1_t06476,0.001907567,0.000969852
eco_gcs1_t05547,9.38329E-05,0.000366292
eco_gcs1_t05061,0.00128922,0.000735901
eco_gcs1_t06533,0.000805118,0.004030629
eco_gcs1_t08287,0.000178174,0.000460041
eco_gcs1_t02920,0.00108871,0.000316969
eco_gcs1_t01570,0.000782409,0.001731841
eco_gcs1_t12067,5.56075E-05,0.000709522
eco_gcs1_t06068,1.04977E-05,0.000123681
eco_gcs1_t01100,6.70081E-05,2.44995E-05
eco_gcs1_t01049,0.002270677,0.001174864
eco_gcs1_t06635,0.000570237,0.00081219
eco_gcs1_t03890,0.000408835,0.000615977
eco_gcs1_t04344,0.00022364,0.000351372
eco_gcs1_t09964,0.001338546,0.001394313
eco_gcs1_t04280,0.000297752,0.000386131
eco_gcs1_t04067,0.000455207,0.00082804
eco_gcs1_t00358,0.00025971,0.000422375
eco_gcs1_t06324,0.000359275,0.000887395
eco_gcs1_t07630,7.98873E-06,9.53782E-06
eco_gcs1_t08928,0.000144521,0.000174542
eco_gcs1_t10603,0.000295485,0.000462051
eco_gcs1_t04258,0.000436699,0.000270795
eco_gcs1_t01697,2.18522E-05,1.31408E-05
eco_gcs1_t08994,0.000175171,0.001499749
eco_gcs1_t09937,0.000494365,0.001200193
eco_gcs1_t11079,0.000389547,0.000432054
eco_gcs1_t06252,0.000229832,0.000363133
eco_gcs1_t01334,7.28245E-05,0.004317262
eco_gcs1_t09690,9.40728E-06,0.000231229
eco_gcs1_t09765,0.004398787,0.008881699
eco_gcs1_t01318,8.26814E-06,1.41447E-05
eco_gcs1_t02468,1.40964E-05,2.56542E-05
eco_gcs1_t08684,0.00051301,0.000447071
eco_gcs1_t06112,0.000523102,0.00049053
eco_gcs1_t06940,0.000446834,0.000240113
eco_gcs1_t00893,2.84133E-05,0.000133373
eco_gcs1_t06525,0.001449935,0.001519931
eco_gcs1_t06675,0.014582454,0.031326931
eco_gcs1_t10115,0.001647365,0.001423032
eco_gcs1_t02466,0.003438136,0.002013182
eco_gcs1_t10565,2.49828E-05,0.000305603
eco_gcs1_t07767,0.00018963,0.000398541
eco_gcs1_t06602,1.35417E-05,2.91033E-05
eco_gcs1_t09616,0.000738301,0.000916081
eco_gcs1_t09854,0.006582082,0.013237514
eco_gcs1_t00287,0.00184404,0.001108188
eco_gcs1_t02593,7.84974E-06,2.2531E-05
eco_gcs1_t10305,0.0017094,0.002272604
eco_gcs1_t08710,0.086595093,0.045996529
eco_gcs1_t07860,0.000119516,0.000346142
eco_gcs1_t03246,0.001758412,0.001112178
eco_gcs1_t11710,9.10904E-05,0.000369722
eco_gcs1_t08163,3.02886E-05,0.000449444
eco_gcs1_t01804,0.005938086,0.011753129
eco_gcs1_t11615,0.001968972,0.002652867
eco_gcs1_t12195,0.000125867,0.000699078
eco_gcs1_t04139,0.001855684,0.000435514
eco_gcs1_t04207,1.50872E-05,0.000280106
eco_gcs1_t03629,0.00011164,0.000390241
eco_gcs1_t10776,5.26637E-05,0.000416382
eco_gcs1_t02884,0.003322509,0.002212076
eco_gcs1_t11152,6.48748E-05,0.000609651
eco_gcs1_t12438,0.000297511,0.002089143
eco_gcs1_t08463,0.000311608,0.000497225
eco_gcs1_t10825,0.000376653,0.000331764
eco_gcs1_t02457,1.00275E-05,5.64746E-05
eco_gcs1_t03253,0.00408984,0.001996036
eco_gcs1_t00533,0.00112245,0.000521372
eco_gcs1_t00311,1.00365E-05,1.52076E-05
eco_gcs1_t03050,0.00061978,0.000623432
eco_gcs1_t06939,0.000230734,0.000149097
eco_gcs1_t09054,0.000105963,0.000429744
eco_gcs1_t09001,2.85174E-05,0.000289723
eco_gcs1_t08141,0.000197495,0.000463298
eco_gcs1_t04350,0.000393002,6.07524E-05
eco_gcs1_t02102,0.000537616,0.000683325
eco_gcs1_t00036,0.015746474,0.006486926
eco_gcs1_t06947,0.000315611,0.000644621
eco_gcs1_t00224,5.46913E-05,0.000151432
eco_gcs1_t07787,0.010412115,0.003773421
eco_gcs1_t02675,0.001313533,0.000800014
eco_gcs1_t09607,1.54193E-05,0.000267656
eco_gcs1_t04208,0.005794393,0.002567571
eco_gcs1_t03267,0.001535163,0.001056229
eco_gcs1_t04813,0.001765332,0.001148583
eco_gcs1_t06273,4.56182E-05,0.000312247
eco_gcs1_t08254,2.18606E-05,0.000402388
eco_gcs1_t06716,0.000371904,0.000688683
eco_gcs1_t12167,0.000455135,0.001075678
eco_gcs1_t09011,0.049631149,0.021796539
eco_gcs1_t05555,0.000148906,0.00037645
eco_gcs1_t09417,0.000972429,0.00229083
eco_gcs1_t12124,7.67433E-05,0.000330055
eco_gcs1_t12440,5.43505E-06,7.53321E-06
eco_gcs1_t00550,8.51339E-05,0.000195573
eco_gcs1_t12486,0.000522837,0.001389537
eco_gcs1_t00521,0.003761078,0.00828993
eco_gcs1_t07236,2.69701E-05,0.000220401
eco_gcs1_t07691,6.81958E-05,0.000305671
eco_gcs1_t08924,4.21524E-05,0.000226084
eco_gcs1_t00960,0.001922824,0.001436388
eco_gcs1_t11952,0.000490997,0.000672825
eco_gcs1_t04467,0.000393142,0.00033247
eco_gcs1_t08959,0.000100909,0.00098054
eco_gcs1_t07419,0.000101399,0.000350806
eco_gcs1_t06083,8.26636E-05,0.001260396
eco_gcs1_t07475,0.000150841,0.00049795
eco_gcs1_t03790,0.001396589,0.000578043
eco_gcs1_t12095,0.001384461,0.000834369
eco_gcs1_t09693,7.87953E-05,0.000695895
eco_gcs1_t06604,1.22011E-05,0.000127744
eco_gcs1_t02096,1.66488E-05,2.81893E-05
eco_gcs1_t00127,7.75225E-05,0.000276309
eco_gcs1_t10379,0.000524772,0.000685058
eco_gcs1_t08448,0.001559149,0.000405895
eco_gcs1_t09694,0.000195517,0.002292237
eco_gcs1_t09727,0.000330652,0.00083374
eco_gcs1_t08762,2.79928E-05,0.000132498
eco_gcs1_t05867,0.000223462,0.000503076
eco_gcs1_t02248,0.000535107,0.000601471
eco_gcs1_t10962,0.000509056,0.00071122
eco_gcs1_t11902,3.40739E-05,0.000207064
eco_gcs1_t08032,0.000114795,0.000443963
eco_gcs1_t04654,0.000193783,0.000205571
eco_gcs1_t07796,0.000157098,0.000533837
eco_gcs1_t00179,0.000103641,0.000343668
eco_gcs1_t10979,6.01244E-05,3.96974E-05
eco_gcs1_t03339,0.001434822,0.000210224
eco_gcs1_t06138,4.12221E-06,1.31505E-05
eco_gcs1_t05030,0.003107447,0.004921683
eco_gcs1_t11815,1.16257E-05,0.000244592
eco_gcs1_t05748,7.46751E-05,0.000280642
eco_gcs1_t03332,8.27957E-05,0.000260051
eco_gcs1_t01786,2.83039E-05,5.60073E-05
eco_gcs1_t12066,0.001908051,0.000785968
eco_gcs1_t10588,0.000532174,0.000525218
eco_gcs1_t10107,0.000472206,0.00084518
eco_gcs1_t10222,0.002652613,0.002092868
eco_gcs1_t08465,0.00013741,0.000647246
eco_gcs1_t06231,0.003530793,0.005686147
eco_gcs1_t04394,0.000407105,0.000272048
eco_gcs1_t09078,8.12307E-05,0.000216658
eco_gcs1_t11257,4.37957E-05,0.000202676
eco_gcs1_t04382,0.000491959,0.001052458
eco_gcs1_t02141,7.81499E-05,0.000208734
eco_gcs1_t00983,0.000474842,0.00102862
eco_gcs1_t08018,7.92332E-05,0.000305761
eco_gcs1_t12431,0.000150148,0.000284599
eco_gcs1_t04181,0.000377288,0.00055726
eco_gcs1_t04991,0.00029697,0.000383065
eco_gcs1_t10389,0.000593162,0.00075132
eco_gcs1_t08388,0.016816057,0.006773775
eco_gcs1_t03857,4.4071E-06,0.000173797
eco_gcs1_t05039,0.000286552,0.000474067
eco_gcs1_t12320,8.26837E-05,8.51714E-05
eco_gcs1_t07591,1.9569E-05,2.73638E-05
eco_gcs1_t02460,0.00010364,0.00076895
eco_gcs1_t04465,0.000189579,5.03583E-05
eco_gcs1_t01725,0.000154498,0.000102771
eco_gcs1_t00202,0.00105297,0.001716939
eco_gcs1_t10748,2.54305E-05,0.00024819
eco_gcs1_t11748,0.000334926,0.000429248
eco_gcs1_t07903,0.000431551,0.000149769
eco_gcs1_t05294,0.001269374,0.002157101
eco_gcs1_t10472,0.000105768,0.000113041
eco_gcs1_t11222,0.005484798,0.004128998
eco_gcs1_t08060,0.000437312,0.00185922
eco_gcs1_t06838,0.000106728,0.000274555
eco_gcs1_t07965,1.72284E-05,0.00022513
eco_gcs1_t10589,8.30221E-06,8.28842E-06
eco_gcs1_t10052,0.000739215,0.000628194
eco_gcs1_t12374,0.000115286,0.000445493
eco_gcs1_t08379,0.001437894,0.001608982
eco_gcs1_t06284,8.40439E-05,2.49172E-05
eco_gcs1_t11147,4.60442E-05,0.000573327
eco_gcs1_t09950,3.5181E-05,0.000175886
eco_gcs1_t05938,0.000208146,0.00069112
eco_gcs1_t09361,0.000356584,0.000949767
eco_gcs1_t03618,6.39511E-05,0.00033757
eco_gcs1_t11405,8.1404E-05,0.00022871
eco_gcs1_t05788,3.69561E-05,0.000102092
eco_gcs1_t10924,5.07963E-05,0.000415975
eco_gcs1_t06559,0.000109595,0.001884006
eco_gcs1_t08514,3.59058E-05,6.97892E-05
eco_gcs1_t00126,0.000670762,0.000365578
eco_gcs1_t10041,9.63438E-06,4.17253E-05
eco_gcs1_t03434,0.003446347,0.0026997
eco_gcs1_t04491,0.000438085,0.00054156
eco_gcs1_t11761,0.000207677,0.000326704
eco_gcs1_t01059,0.000283399,0.000619437
eco_gcs1_t09609,0.000184841,0.000991203
eco_gcs1_t10677,3.43871E-05,0.000496931
eco_gcs1_t04173,0.043926783,0.008481264
eco_gcs1_t01429,3.9137E-05,0.000299375
eco_gcs1_t12409,0.000341521,0.001396181
eco_gcs1_t02545,7.2385E-05,0.000260783
eco_gcs1_t03431,0.036625122,0.057089778
eco_gcs1_t04121,0.012614659,0.007136222
eco_gcs1_t00490,0.000190384,0.002519552
eco_gcs1_t12053,3.18681E-05,0.000500925
eco_gcs1_t00414,0.056363405,0.089243722
eco_gcs1_t11475,0.001495137,0.000449982
eco_gcs1_t09486,8.67068E-05,0.001811059
eco_gcs1_t11777,0.000166848,0.000231776
eco_gcs1_t00214,0.000147398,0.000394313
eco_gcs1_t04962,3.07351E-05,1.34284E-05
eco_gcs1_t08071,7.90521E-06,3.93501E-05
eco_gcs1_t03851,6.24986E-05,0.000248951
eco_gcs1_t01176,0.000187566,6.5242E-05
eco_gcs1_t05701,0.000738975,0.001008561
eco_gcs1_t01093,0.00126978,0.001132382
eco_gcs1_t09514,0.001070719,0.001374045
eco_gcs1_t11936,5.66784E-05,0.000244414
eco_gcs1_t02655,0.000259726,0.000184657
eco_gcs1_t02933,6.13859E-05,0.002127443
eco_gcs1_t11876,9.30671E-05,0.000251883
eco_gcs1_t12321,0.001576175,0.000646948
eco_gcs1_t07275,2.58416E-05,0.00024462
eco_gcs1_t01635,0.036458506,0.057531298
eco_gcs1_t12238,0.002432318,0.002797086
eco_gcs1_t10068,0.000135916,0.000254336
eco_gcs1_t04727,0.000100422,0.000187285
eco_gcs1_t07210,0.000333929,0.000304107
eco_gcs1_t03169,0.000713061,0.004054557
eco_gcs1_t09503,0.000413124,0.000415542
eco_gcs1_t02932,5.80491E-05,0.009247662
eco_gcs1_t07410,0.000386603,0.000977076
eco_gcs1_t02097,0.005965544,0.004819386
eco_gcs1_t11256,7.01123E-05,0.000300991
eco_gcs1_t08568,3.59666E-05,0.000446789
eco_gcs1_t04985,0.000172339,0.000325756
eco_gcs1_t00175,0.001392499,0.001902449
eco_gcs1_t11623,0.000160544,0.000116847
eco_gcs1_t11176,0.00070662,0.000330085
eco_gcs1_t02515,5.44477E-05,1.94236E-05
eco_gcs1_t00783,1.35573E-05,0.000131057
eco_gcs1_t03215,0.001243739,0.000705179
eco_gcs1_t11419,0.000158531,0.000391008
eco_gcs1_t02560,2.3797E-05,0.000118673
eco_gcs1_t05518,0.000203842,0.000198389
eco_gcs1_t06353,1.52787E-05,0.000496909
eco_gcs1_t06216,0.000588076,0.000259112
eco_gcs1_t01848,0.012457975,0.012605466
eco_gcs1_t07800,1.74827E-05,4.5744E-05
eco_gcs1_t03791,0.003267552,0.001172072
eco_gcs1_t06547,0.002123165,0.007883727
eco_gcs1_t09926,0.002830712,0.00061738
eco_gcs1_t08270,6.97804E-06,1.16088E-05
eco_gcs1_t02766,0.001941298,0.003715048
eco_gcs1_t04012,0.000370979,0.000929077
eco_gcs1_t12113,0.001092969,0.001626559
eco_gcs1_t00978,0.001718889,0.00131346
eco_gcs1_t03248,0.014064794,0.006286524
eco_gcs1_t11820,0.00064612,0.000429957
eco_gcs1_t03844,1.0407E-05,0.000197407
eco_gcs1_t04408,0.002149272,0.00188561
eco_gcs1_t05027,0.000145823,0.000207906
eco_gcs1_t02019,0.000299079,0.000748017
eco_gcs1_t02386,4.52053E-05,7.18219E-05
eco_gcs1_t12468,0.000201474,0.000683873
eco_gcs1_t01644,0.059381321,0.018051477
eco_gcs1_t00936,0.00018463,0.000503867
eco_gcs1_t11042,0.001270198,0.016721223
eco_gcs1_t07150,0.000448878,0.000703627
eco_gcs1_t01803,0.004453758,0.008998343
eco_gcs1_t09453,7.42719E-06,0.000144809
eco_gcs1_t04177,3.84484E-05,0.000112326
eco_gcs1_t04412,0.00088492,0.000552942
eco_gcs1_t02806,0.002053593,0.002159637
eco_gcs1_t10155,0.000506223,0.002122032
eco_gcs1_t02078,8.86173E-05,0.000372844
eco_gcs1_t10337,0.000389385,0.00315089
eco_gcs1_t12479,0.00116927,0.005248179
eco_gcs1_t10679,1.60333E-05,0.000512428
eco_gcs1_t01680,0.068070216,0.016348884
eco_gcs1_t04514,0.000115786,0.000358616
eco_gcs1_t11396,0.003094529,0.016853858
eco_gcs1_t04148,0.000225081,0.000293946
eco_gcs1_t07194,0.000894183,0.003670093
eco_gcs1_t04977,0.00139359,0.013022543
eco_gcs1_t02562,0.000317587,0.000325622
eco_gcs1_t06238,0.00507978,0.001378844
eco_gcs1_t08290,8.82686E-05,0.000201676
eco_gcs1_t10787,0.000105933,0.000160612
eco_gcs1_t12415,0.254165495,0.2838275
eco_gcs1_t11692,0.000140043,0.00026749
eco_gcs1_t06812,0.022346142,0.008515955
eco_gcs1_t07432,9.15543E-05,0.000232375
eco_gcs1_t05852,9.82264E-05,0.000321824
eco_gcs1_t05035,8.99831E-05,0.000141759
eco_gcs1_t02690,0.00012334,0.000165601
eco_gcs1_t00586,0.000357689,0.000228575
eco_gcs1_t02496,2.46454E-05,5.11125E-05
eco_gcs1_t08625,2.77829E-05,9.09828E-05
eco_gcs1_t12289,5.38457E-05,9.61844E-06
eco_gcs1_t05414,0.00443893,0.000606842
eco_gcs1_t09157,5.61041E-05,0.000391762
eco_gcs1_t06280,1.26358E-05,8.39446E-05
eco_gcs1_t07235,3.73313E-05,0.000174783
eco_gcs1_t01980,1.42589E-05,0.000228278
eco_gcs1_t08061,0.000125263,0.001030391
eco_gcs1_t09201,2.66058E-05,0.001211887
eco_gcs1_t12001,0.012331152,0.023617662
eco_gcs1_t02860,0.001043902,0.001868163
eco_gcs1_t09342,0.000260798,0.00074526
eco_gcs1_t01765,0.001714094,0.001258851
eco_gcs1_t07034,0.015520894,0.006680221
eco_gcs1_t04665,0.000641457,0.001014391
eco_gcs1_t03394,1.471E-05,0.000167519
eco_gcs1_t10221,0.001937341,0.000920259
eco_gcs1_t03440,0.00133292,0.001497892
eco_gcs1_t09405,4.32208E-05,0.000410795
eco_gcs1_t09439,4.91717E-05,0.000283796
eco_gcs1_t04829,0.000132335,0.00027273
eco_gcs1_t06810,0.004281956,0.002567315
eco_gcs1_t12228,0.00537658,0.004823331
eco_gcs1_t12251,0.003064588,0.001746144
eco_gcs1_t11025,2.66055E-05,0.000336607
eco_gcs1_t11972,0.059586371,0.0238676
eco_gcs1_t06858,5.42442E-05,6.65245E-05
eco_gcs1_t11496,3.9997E-06,0.00011755
eco_gcs1_t09661,7.24026E-05,0.000345402
eco_gcs1_t03598,3.2661E-05,0.000257002
eco_gcs1_t04140,8.93083E-05,0.000592158
eco_gcs1_t12081,0.003262789,0.015434037
eco_gcs1_t04946,0.000108208,0.000485122
eco_gcs1_t05084,0.00405978,0.001176741
eco_gcs1_t08426,0.001113996,0.002607724
eco_gcs1_t09096,4.66369E-05,0.000282961
eco_gcs1_t02094,0.000293614,0.000596038
eco_gcs1_t10445,0.006503887,0.00386949
eco_gcs1_t11326,0.000186271,0.000601477
eco_gcs1_t08929,0.000191321,0.000738854
eco_gcs1_t07534,0.001343603,0.001048898
eco_gcs1_t12375,3.21406E-05,0.000328506
eco_gcs1_t11822,0.000517989,0.000867295
eco_gcs1_t05384,0.000179365,0.000289041
eco_gcs1_t10933,7.14965E-05,0.000584531
eco_gcs1_t10985,0.000196592,0.000627249
eco_gcs1_t04978,0.000244273,0.002222319
eco_gcs1_t01326,5.36758E-05,0.000138753
eco_gcs1_t12072,0.000149664,0.000455232
eco_gcs1_t11474,0.000354136,0.000824409
eco_gcs1_t10062,0.000579857,0.000456615
eco_gcs1_t06831,0.001336899,0.000821537
eco_gcs1_t09379,0.0001131,0.000250748
eco_gcs1_t02964,0.008333824,0.000204797
eco_gcs1_t07457,4.29924E-05,0.000137602
eco_gcs1_t02066,0.001090725,0.00062672
eco_gcs1_t10692,1.89637E-05,0.000682293
eco_gcs1_t11875,3.31745E-05,0.000390257
eco_gcs1_t09676,0.000331442,0.000444775
eco_gcs1_t05076,0.004770175,0.001312452
eco_gcs1_t02648,5.68681E-06,8.46588E-05
eco_gcs1_t02804,0.000736373,0.000655969
eco_gcs1_t08536,0.001672814,0.001275447
eco_gcs1_t02512,0.006322894,0.000388911
eco_gcs1_t08086,0.002219964,0.00103994
eco_gcs1_t06760,0.000389758,0.008032933
eco_gcs1_t04777,0.008543221,0.033711158
eco_gcs1_t01003,0.005005559,0.005470273
eco_gcs1_t11790,4.30899E-05,0.000581691
eco_gcs1_t12258,0.037790332,0.050069879
eco_gcs1_t10404,0.00072904,0.000725646
eco_gcs1_t05510,0.000610292,0.000502433
eco_gcs1_t12245,0.000588606,0.00122346
eco_gcs1_t07631,3.85471E-06,1.16688E-05
eco_gcs1_t03056,1.92284E-05,0.000270911
eco_gcs1_t09037,0.006486848,0.004448708
eco_gcs1_t03891,0.001050115,0.000413338
eco_gcs1_t01924,0.000839242,0.001141129
eco_gcs1_t07884,0.0003286,0.000318596
eco_gcs1_t10250,9.71962E-06,0.00017203
eco_gcs1_t00227,0.003670595,0.000918414
eco_gcs1_t00858,1.49122E-05,0.000335183
eco_gcs1_t02111,4.19395E-05,0.000387009
eco_gcs1_t12037,2.48924E-05,0.000632611
eco_gcs1_t00803,1.20737E-05,0.000175239
eco_gcs1_t10978,0.000126455,0.000255805
eco_gcs1_t10818,0.000283712,0.000253968
eco_gcs1_t10213,8.19498E-05,8.93327E-05
eco_gcs1_t05226,2.63004E-05,7.8526E-05
eco_gcs1_t01169,0.000867931,0.000386878
eco_gcs1_t07088,6.78856E-06,0.000132709
eco_gcs1_t03617,2.12671E-05,0.000177876
eco_gcs1_t02044,0.00024064,0.000968137
eco_gcs1_t00840,0.00027562,0.000359887
eco_gcs1_t08946,0.000109674,0.000261778
eco_gcs1_t04714,0.003362748,0.001229588
eco_gcs1_t11805,3.62223E-05,0.000354398
eco_gcs1_t07085,5.084E-05,0.000245447
eco_gcs1_t04908,0.000189116,0.000276257
eco_gcs1_t09864,0.000250631,0.001418019
eco_gcs1_t01890,0.001791993,0.00054382
eco_gcs1_t00715,2.94328E-05,0.000178437
eco_gcs1_t06937,0.000479513,0.000735728
eco_gcs1_t00861,1.33222E-05,0.000219161
eco_gcs1_t09502,0.002797948,0.001359592
eco_gcs1_t08460,0.007482197,0.001940293
eco_gcs1_t05250,0.000820959,0.001278494
eco_gcs1_t03048,0.000878753,0.000800989
eco_gcs1_t03585,3.98579E-05,0.000123486
eco_gcs1_t03868,8.24177E-06,0.00040313
eco_gcs1_t06925,5.67919E-05,0.000158961
eco_gcs1_t08916,0.009392657,0.013246488
eco_gcs1_t02445,0.000342257,0.000509674
eco_gcs1_t03702,0.000227174,0.000916488
eco_gcs1_t00442,0.01223143,0.010927938
eco_gcs1_t07362,0.000487024,0.007620525
eco_gcs1_t06461,0.000101749,0.000266594
eco_gcs1_t06334,0.000943877,0.001055756
eco_gcs1_t06600,2.87814E-05,6.64652E-05
eco_gcs1_t06246,0.002890131,0.00329592
eco_gcs1_t11743,0.000757118,0.000978793
eco_gcs1_t04670,0.000743671,0.000568685
eco_gcs1_t03661,1.03955E-05,0.000180772
eco_gcs1_t10614,0.000270559,0.000348754
eco_gcs1_t11628,0.000583663,0.002492155
eco_gcs1_t11690,0.000382406,0.000495292
eco_gcs1_t01517,7.31103E-06,0.000181309
eco_gcs1_t00547,1.81578E-05,0.000240599
eco_gcs1_t07889,0.006745094,0.002033559
eco_gcs1_t12129,0.000102381,0.000796431
eco_gcs1_t06213,0.00347384,0.010695983
eco_gcs1_t02758,7.81041E-05,0.000492718
eco_gcs1_t10663,0.004049201,0.001592226
eco_gcs1_t02609,5.45794E-06,1.09501E-05
eco_gcs1_t12267,5.89283E-05,0.000151887
eco_gcs1_t11056,4.77488E-05,0.00068568
eco_gcs1_t00134,1.33549E-05,0.000189583
eco_gcs1_t12518,0.000627631,0.001521608
eco_gcs1_t03409,0.000119421,0.000238348
eco_gcs1_t11443,0.0044974,0.001291786
eco_gcs1_t01960,1.17923E-05,7.36937E-05
eco_gcs1_t07967,0.037533356,0.059759241
eco_gcs1_t10303,0.000584084,0.002431885
eco_gcs1_t10987,0.000202576,0.000501896
eco_gcs1_t04411,0.000782613,0.000918111
eco_gcs1_t09454,9.84073E-05,0.00036242
eco_gcs1_t05638,0.001254949,0.007736976
eco_gcs1_t07872,1.09964E-05,0.000137567
eco_gcs1_t11816,0.000478614,0.000846098
eco_gcs1_t01300,0.000686111,0.003508999
eco_gcs1_t06301,1.00868E-05,0.00012013
eco_gcs1_t12310,1.13714E-05,0.000137965
eco_gcs1_t09718,2.70872E-05,0.000406248
eco_gcs1_t00677,3.89522E-06,9.08698E-06
eco_gcs1_t07492,0.00016678,0.000422197
eco_gcs1_t11476,0.001222302,0.000598759
eco_gcs1_t10908,3.05821E-05,8.21245E-05
eco_gcs1_t11394,0.001145957,0.001875246
eco_gcs1_t10031,0.000629838,0.001169415
eco_gcs1_t10070,0.000557858,0.001987143
eco_gcs1_t12283,1.41148E-05,3.13648E-05
eco_gcs1_t02242,0.000302132,0.000323133
eco_gcs1_t10087,0.002748661,0.001599542
eco_gcs1_t06497,0.000502435,0.001142497
eco_gcs1_t02100,0.003501121,0.002940805
eco_gcs1_t05944,0.001004526,0.000801964
eco_gcs1_t05530,0.000134181,1.86766E-05
eco_gcs1_t11118,0.000181793,0.000377796
eco_gcs1_t07154,1.31534E-05,4.2469E-05
eco_gcs1_t00750,1.13816E-05,0.000578766
eco_gcs1_t06271,0.000565262,0.001151381
eco_gcs1_t05941,1.99801E-05,0.000170831
eco_gcs1_t07972,1.21238E-05,0.000724499
eco_gcs1_t02977,0.00010214,8.66622E-06
eco_gcs1_t07138,3.89691E-06,4.25631E-05
eco_gcs1_t03861,6.24796E-06,0.000120851
eco_gcs1_t06974,0.007202191,0.001338059
eco_gcs1_t08051,8.43107E-05,0.000367628
eco_gcs1_t03399,0.002200571,0.000864244
eco_gcs1_t08706,0.573584214,0.3402633
eco_gcs1_t01074,4.4346E-05,0.000454183
eco_gcs1_t00589,3.86059E-05,0.000339386
eco_gcs1_t01995,0.001341502,0.007810574
eco_gcs1_t11008,0.000203554,0.000242346
eco_gcs1_t02653,9.68308E-05,0.000174657
eco_gcs1_t12233,0.000120393,0.000758407
eco_gcs1_t04878,0.001777038,0.000871005
eco_gcs1_t00356,0.000205916,0.000560319
eco_gcs1_t03369,4.85372E-06,0.000145177
eco_gcs1_t01501,0.000256141,9.19368E-05
eco_gcs1_t08440,0.010686101,0.002993017
eco_gcs1_t01336,0.000112641,0.000232787
eco_gcs1_t06725,0.000419111,0.017872955
eco_gcs1_t00253,4.58765E-05,0.000246954
eco_gcs1_t02736,0.088986408,0.018431086
eco_gcs1_t11789,0.000150315,0.000617649
eco_gcs1_t05233,0.000106252,0.000197227
eco_gcs1_t06046,0.000379123,0.001784531
eco_gcs1_t11412,0.001560221,0.001882534
eco_gcs1_t02928,6.82628E-05,0.009423527
eco_gcs1_t00848,0.000584905,0.001278617
eco_gcs1_t10940,1.09267E-05,4.1563E-05
eco_gcs1_t02988,6.37923E-05,0.000693436
eco_gcs1_t04282,0.000455029,0.000475899
eco_gcs1_t08999,7.67275E-05,0.000606445
eco_gcs1_t10938,8.01365E-05,0.000172198
eco_gcs1_t07763,0.002188733,0.001532367
eco_gcs1_t09347,0.003080012,0.002305913
eco_gcs1_t07187,0.005829948,0.000195789
eco_gcs1_t08729,0.034446498,0.031334235
eco_gcs1_t08280,4.7807E-06,1.00258E-05
eco_gcs1_t12265,2.69956E-05,2.19061E-05
eco_gcs1_t01457,0.001232879,0.00038216
eco_gcs1_t08792,5.54783E-05,0.000152477
eco_gcs1_t07877,0.009954105,0.005870516
